@timestamp,Host Name,Host OS,CPU Avg
2022-11-16 05:36:31.929592,10.2.0.4,Windows,17.078487909196202
2022-11-16 05:36:33.966797,10.2.0.4,Windows,9.510653815814283
2022-11-16 05:38:43.493761,10.2.0.4,Windows,20.476358753876244
2022-11-16 05:38:45.466454,10.2.0.4,Windows,10.891195208885293
2022-11-16 05:40:54.555635,10.2.0.4,Windows,10.984940957197018
2022-11-16 05:43:05.607021,10.2.0.4,Windows,30.070745906845893
2022-11-16 05:45:16.634305,10.2.0.4,Windows,6.484198211689837
2022-11-16 05:47:27.774635,10.2.0.4,Windows,7.090455105994367
2022-11-16 05:49:38.740615,10.2.0.4,Windows,17.972390119640416
2022-11-16 05:51:49.790376,10.2.0.4,Windows,9.007563865827734
2022-11-16 05:54:00.922664,10.2.0.4,Windows,9.11177927569874
2022-11-16 05:56:11.928292,10.2.0.4,Windows,7.275971679322743
2022-11-16 05:40:56.538832,10.2.0.4,Windows,15.579951212502712
2022-11-16 05:58:23.009286,10.2.0.4,Windows,13.309805514509929
2022-11-16 06:00:33.939909,10.2.0.4,Windows,11.884560426567766
2022-11-16 06:02:44.897575,10.2.0.4,Windows,14.653904944921848
2022-11-16 06:04:56.044744,10.2.0.4,Windows,13.628922730283318
2022-11-16 06:07:07.685146,10.2.0.4,Windows,18.123313589081427
2022-11-16 06:09:19.357328,10.2.0.4,Windows,9.050966174916663
2022-11-16 06:14:19.117488,10.2.0.4,Windows,5.260929383910455
2022-11-16 06:14:18.004785,10.2.0.4,Windows,14.3019558394224
2022-11-16 06:16:29.358908,10.2.0.4,Windows,13.508070036237012
2022-11-16 06:16:30.390804,10.2.0.4,Windows,6.0406790329581845
2022-11-16 06:18:42.057906,10.2.0.4,Windows,11.26554702144443
2022-11-16 06:18:40.971122,10.2.0.4,Windows,22.73216918192533
2022-11-16 06:20:51.999960,10.2.0.4,Windows,20.572060440314782
2022-11-16 06:20:53.156945,10.2.0.4,Windows,12.502446764484148
2022-11-16 06:23:04.136679,10.2.0.4,Windows,13.419998445796066
2022-11-16 06:23:04.859935,10.2.0.4,Windows,15.42400563390606
2022-11-16 06:12:07.879421,10.2.0.4,Windows,25.33696037316977
2022-11-16 06:12:08.870404,10.2.0.4,Windows,18.4369505882947
2022-11-16 06:25:15.733661,10.2.0.4,Windows,21.60572424790644
2022-11-16 06:25:16.722595,10.2.0.4,Windows,16.314117036936167
2022-11-16 06:46:16.155096,10.2.0.4,Windows,2.6810988443497026
2022-11-16 06:48:29.924796,10.2.0.4,Windows,67.16340461236487
2022-11-16 06:50:40.330279,10.2.0.4,Windows,1.6503927651866033
2022-11-16 06:52:51.287892,10.2.0.4,Windows,7.992074207910274
2022-11-16 06:55:02.354962,10.2.0.4,Windows,7.310102436719066
2022-11-16 06:57:13.487669,10.2.0.4,Windows,1.5141069933689884
2022-11-16 06:59:25.218705,10.2.0.4,Windows,5.241941018447427
2022-11-16 07:01:37.126892,10.2.0.4,Windows,2.865534740786199
2022-11-16 07:03:48.555363,10.2.0.4,Windows,12.545748738648122
2022-11-16 07:06:07.926100,10.2.0.4,Windows,39.131703987703744
2022-11-16 07:06:13.803048,10.2.0.4,Windows,29.2193345784509
2022-11-16 07:09:19.245811,10.2.0.4,Windows,14.637633065989997
2022-11-16 07:09:23.145562,10.2.0.4,Windows,14.30901568963979
2022-11-16 07:12:21.649765,10.2.0.4,Windows,17.87551709972896
2022-11-16 07:12:26.284690,10.2.0.4,Windows,11.757238637480272
2022-11-16 07:15:46.099138,10.2.0.4,Windows,11.155856122406654
2022-11-16 07:15:47.861598,10.2.0.4,Windows,10.09187054232553
2022-11-16 07:21:35.104184,10.2.0.4,Windows,15.37123616837965
2022-11-16 07:21:36.273116,10.2.0.4,Windows,19.530387082270373
2022-11-16 07:24:56.980370,10.2.0.4,Windows,24.02999877848733
2022-11-16 07:29:37.974067,10.2.0.4,Windows,11.137109016029484
2022-11-16 07:29:40.512129,10.2.0.4,Windows,13.78469072028734
2022-11-16 07:24:59.761159,10.2.0.4,Windows,12.44495042563856
2022-11-16 08:58:28.330426,10.2.0.4,Windows,9.88237659357507
2022-11-16 08:54:59.286644,10.2.0.4,Windows,15.552850246874431
2022-11-16 09:00:01.454393,10.2.0.4,Windows,20.86028842805793
2022-11-16 08:59:55.575515,10.2.0.4,Windows,24.689392879426507
2022-11-16 08:59:51.407455,10.2.0.4,Windows,12.313644747895673
2022-11-16 11:35:48.894648,10.2.0.4,Windows,9.50489626490609
2022-11-16 11:37:07.934164,10.2.0.4,Windows,8.464355814373585
2022-11-16 11:38:33.399711,10.2.0.4,Windows,7.928092860842028
2022-11-16 11:38:33.496668,10.2.0.4,Windows,15.410411430509908
2022-11-16 11:38:57.430270,10.2.0.4,Windows,10.6682796507294
2022-11-16 11:41:20.012944,10.2.0.4,Windows,8.728267593048734
2022-11-16 11:42:02.506698,10.2.0.4,Windows,8.496855064381384
2022-11-16 11:43:36.006457,10.2.0.4,Windows,23.592792147357837
2022-11-16 11:43:42.220100,10.2.0.4,Windows,16.977639030972583
2022-11-16 11:45:10.119647,10.2.0.4,Windows,5.70454369027365
2022-11-16 11:23:11.629437,10.2.0.4,Windows,13.570521275491402
2022-11-16 11:24:54.319151,10.2.0.4,Windows,9.795513774722314
2022-11-16 11:24:52.607968,10.2.0.4,Windows,13.232859881793232
2022-11-16 11:26:20.426874,10.2.0.4,Windows,1.9963333803837635
2022-11-16 11:26:57.424027,10.2.0.4,Windows,5.95567742665533
2022-11-16 11:28:17.435279,10.2.0.4,Windows,8.06919350344133
2022-11-16 11:28:21.456489,10.2.0.4,Windows,11.260648041726526
2022-11-16 11:29:27.338709,10.2.0.4,Windows,10.542537444534297
2022-11-16 11:32:12.485709,10.2.0.4,Windows,13.826968942415554
2022-11-16 11:32:11.914704,10.2.0.4,Windows,13.766815789391446
2022-11-16 11:32:34.201300,10.2.0.4,Windows,11.834497103787257
2022-11-16 11:18:51.381332,10.2.0.4,Windows,8.654117117414021
2022-11-16 11:19:07.492023,10.2.0.4,Windows,13.730926471662986
2022-11-16 11:20:04.814057,10.2.0.4,Windows,13.631198809615128
2022-11-16 11:16:48.541205,10.2.0.4,Windows,13.401833590388865
2022-11-16 11:35:05.540796,10.2.0.4,Windows,13.83541667500574
2022-11-16 11:35:07.928956,10.2.0.4,Windows,10.882135523703578
2022-11-16 11:51:24.824247,10.2.0.4,Windows,13.28662017618404
2022-11-16 11:54:32.027570,10.2.0.4,Windows,11.987815214349911
2022-11-16 11:55:10.739174,10.2.0.4,Windows,8.282883697938123
2022-11-16 11:56:48.917516,10.2.0.4,Windows,4.672846373272099
2022-11-16 11:56:51.558968,10.2.0.4,Windows,12.756974267374824
2022-11-16 11:57:29.081354,10.2.0.4,Windows,12.931160991930607
2022-11-16 12:00:11.087540,10.2.0.4,Windows,4.840219540227864
2022-11-16 12:00:19.116095,10.2.0.4,Windows,9.253512950841149
2022-11-16 12:00:54.260779,10.2.0.4,Windows,14.224933317193344
2022-11-16 12:01:16.731063,10.2.0.4,Windows,8.464355814373585
2022-11-16 12:01:10.479469,10.2.0.4,Windows,10.20379861802464
2022-11-16 11:47:18.736879,10.2.0.4,Windows,11.330865112144448
2022-11-16 11:48:17.052829,10.2.0.4,Windows,24.508903339375337
2022-11-16 12:10:23.696929,10.2.0.4,Windows,4.269654286751723
2022-11-16 12:13:30.683092,10.2.0.4,Windows,3.076490519410288
2022-11-16 12:16:37.543178,10.2.0.4,Windows,3.773761382134496
2022-11-16 12:17:50.262808,10.2.0.4,Windows,5.954164144041952
2022-11-16 12:19:51.718433,10.2.0.4,Windows,5.112716619403249
2022-11-16 12:22:58.428465,10.2.0.4,Windows,6.65944034917727
2022-11-16 12:26:05.809916,10.2.0.4,Windows,13.000419834343695
2022-11-16 12:26:32.909062,10.2.0.4,Windows,6.117891709910515
2022-11-16 12:26:40.741454,10.2.0.4,Windows,7.742928189655618
2022-11-16 12:28:14.503684,10.2.0.4,Windows,8.464355814373585
2022-11-16 12:28:00.627790,10.2.0.4,Windows,6.623178251403947
2022-11-16 12:28:08.175684,10.2.0.4,Windows,5.017560476883198
2022-11-16 12:29:12.935321,10.2.0.4,Windows,5.660242972806581
2022-11-16 12:29:39.822328,10.2.0.4,Windows,8.464355814373585
2022-11-16 12:31:32.943374,10.2.0.4,Windows,11.693058905284232
2022-11-16 12:31:38.047767,10.2.0.4,Windows,8.464355814373585
2022-11-16 12:32:20.480879,10.2.0.4,Windows,6.161089253055866
2022-11-16 12:35:28.063358,10.2.0.4,Windows,3.978414717327916
2022-11-16 12:38:22.695448,10.2.0.4,Windows,8.464355814373585
2022-11-16 12:41:44.037489,10.2.0.4,Windows,7.217061744552636
2022-11-16 12:44:53.914795,10.2.0.4,Windows,4.726911700467546
2022-11-16 12:48:00.903439,10.2.0.4,Windows,8.488452154140461
2022-11-16 12:51:08.493363,10.2.0.4,Windows,2.7063088921420317
2022-11-16 12:54:21.318226,10.2.0.4,Windows,4.4368504501632655
2022-11-16 12:57:28.154198,10.2.0.4,Windows,3.6329031741567928
2022-11-16 12:58:40.796668,10.2.0.4,Windows,4.5486467695803885
2022-11-16 13:00:35.678522,10.2.0.4,Windows,5.631423555117845
2022-11-16 13:03:48.208402,10.2.0.4,Windows,6.79072648265702
2022-11-16 13:06:55.194824,10.2.0.4,Windows,5.651239312161787
2022-11-16 13:08:51.465757,10.2.0.4,Windows,2.598862824351284
2022-11-16 13:10:02.746909,10.2.0.4,Windows,4.60699681545576
2022-11-16 13:13:15.328718,10.2.0.4,Windows,2.3723276750820226
2022-11-16 13:16:22.304386,10.2.0.4,Windows,7.629493567655857
2022-11-16 13:19:02.426532,10.2.0.4,Windows,15.653608822904715
2022-11-16 13:22:36.771136,10.2.0.4,Windows,3.693523336897533
2022-11-16 13:25:44.343502,10.2.0.4,Windows,9.190235715299028
2022-11-16 13:28:51.891605,10.2.0.4,Windows,4.692628413058192
2022-11-16 13:31:59.157226,10.2.0.4,Windows,5.025069627418918
2022-11-16 13:35:06.701460,10.2.0.4,Windows,4.905399859441706
2022-11-16 13:38:17.168828,10.2.0.4,Windows,2.1788973484962586
2022-11-16 13:39:31.839219,10.2.0.4,Windows,11.019609057626385
2022-11-16 13:41:24.179373,10.2.0.4,Windows,4.915159433087096
2022-11-16 13:44:31.751251,10.2.0.4,Windows,6.0891411076016
2022-11-16 13:47:44.306980,10.2.0.4,Windows,9.172238753236943
2022-11-16 13:49:42.192055,10.2.0.4,Windows,7.175182190329855
2022-11-16 13:50:51.418729,10.2.0.4,Windows,3.9539755008311888
2022-11-16 13:53:59.088636,10.2.0.4,Windows,3.9237492894479256
2022-11-16 14:36:06.183519,10.2.0.4,Windows,10.945843295660197
2022-11-16 13:55:21.798450,10.2.0.4,Windows,23.99833973296562
2022-11-16 13:55:21.782734,10.2.0.4,Windows,16.940518659422597
2022-11-16 13:57:11.627978,10.2.0.4,Windows,4.6444193261538
2022-11-16 13:58:53.430926,10.2.0.4,Windows,12.162988102563643
2022-11-16 13:58:53.146846,10.2.0.4,Windows,15.55867109497182
2022-11-16 13:59:57.828218,10.2.0.4,Windows,14.101598874000642
2022-11-16 14:03:26.172773,10.2.0.4,Windows,16.312466051280946
2022-11-16 14:06:38.807816,10.2.0.4,Windows,7.670583749152202
2022-11-16 14:09:45.840748,10.2.0.4,Windows,9.984942058653138
2022-11-16 14:12:52.552811,10.2.0.4,Windows,3.546728136212544
2022-11-16 14:13:38.731793,10.2.0.4,Windows,8.464355814373585
2022-11-16 14:13:39.783059,10.2.0.4,Windows,8.85935000042558
2022-11-16 14:14:06.492350,10.2.0.4,Windows,4.557708606448732
2022-11-16 14:15:59.661948,10.2.0.4,Windows,3.8415538574598367
2022-11-16 14:17:09.039690,10.2.0.4,Windows,10.541927948227684
2022-11-16 14:19:06.661544,10.2.0.4,Windows,4.111434436011669
2022-11-16 14:20:24.167496,10.2.0.4,Windows,6.519661351320091
2022-11-16 14:22:16.014906,10.2.0.4,Windows,5.875302508737579
2022-11-16 14:25:23.677656,10.2.0.4,Windows,8.325646452239214
2022-11-16 14:28:30.312778,10.2.0.4,Windows,5.907543078198175
2022-11-16 14:30:24.989455,10.2.0.4,Windows,9.685240842832794
2022-11-16 14:32:42.974544,10.2.0.4,Windows,7.251129501502102
2022-11-16 14:32:47.366671,10.2.0.4,Windows,7.770059980525163
2022-11-16 14:36:08.895005,10.2.0.4,Windows,11.29381000844159
2022-11-16 15:39:19.979308,10.2.0.4,Windows,11.778141949121457
2022-11-16 15:39:20.415426,10.2.0.4,Windows,12.52327487237589
2022-11-16 15:40:14.994338,10.2.0.4,Windows,4.051380073493743
2022-11-16 15:40:15.343337,10.2.0.4,Windows,3.888309333872778
2022-11-16 15:43:26.847094,10.2.0.4,Windows,12.458571671396394
2022-11-16 15:43:27.084781,10.2.0.4,Windows,12.572154413037644
2022-11-16 12:04:01.255062,10.2.0.4,Windows,8.640803087550312
2022-11-16 12:04:02.579212,10.2.0.4,Windows,18.124535280217795
2022-11-16 12:04:10.395195,10.2.0.4,Windows,10.531646575492411
2022-11-16 12:07:07.912947,10.2.0.4,Windows,14.508672489486948
2022-11-17 10:05:28.205676,10.2.0.4,Windows,9.682977801266556
2022-11-17 10:05:28.343675,10.2.0.4,Windows,4.440844137015892
2022-11-17 10:08:55.074265,10.2.0.4,Windows,11.913446927826898
2022-11-17 10:08:57.112326,10.2.0.4,Windows,6.689694914838487
2022-11-17 10:09:50.037089,10.2.0.4,Windows,16.472690531322726
2022-11-17 10:13:18.336302,10.2.0.4,Windows,1.1359099420120145
2022-11-17 10:20:42.119185,10.2.0.4,Windows,9.86341034710275
2022-11-17 10:22:42.286140,10.2.0.4,Windows,11.882231923852956
2022-11-17 09:24:13.401052,10.2.0.4,Windows,15.44465347266153
2022-11-17 09:24:11.526702,10.2.0.4,Windows,23.539285640634752
2022-11-17 10:30:22.841038,10.2.0.4,Windows,13.687284271481303
2022-11-17 10:33:45.774391,10.2.0.4,Windows,4.222356657898732
2022-11-17 10:26:05.822325,10.2.0.4,Windows,27.33188721017363
2022-11-18 08:44:51.201942,10.2.0.4,Windows,0.92577924884861
2022-11-18 08:48:13.921794,10.2.0.4,Windows,4.880823787332567
2022-11-18 08:31:53.378818,10.2.0.4,Windows,6.815794165494641
2022-11-18 08:35:15.537071,10.2.0.4,Windows,7.144725203364782
2022-11-18 08:41:33.041829,10.2.0.4,Windows,3.9159601950088296
2022-11-18 08:40:36.857642,10.2.0.4,Windows,2.3517815373808317
2022-11-18 08:42:35.045071,10.2.0.4,Windows,8.13098438137513
2022-11-18 08:50:49.124564,10.2.0.4,Windows,8.851316061884418
2022-11-18 08:58:50.158685,10.2.0.4,Windows,13.357757841601517
2022-11-18 08:57:23.837015,10.2.0.4,Windows,1.4498721532963192
2022-11-18 08:54:01.269223,10.2.0.4,Windows,3.018359329012821
2022-11-18 09:02:14.187152,10.2.0.4,Windows,7.700984921040675
2022-11-18 09:09:32.429794,10.2.0.4,Windows,1.888842133635552
2022-11-18 09:05:32.511698,10.2.0.4,Windows,3.252715627874012
2022-11-18 09:12:56.402035,10.2.0.4,Windows,5.1875312680707495
2022-11-18 09:41:53.372778,10.2.0.4,Windows,3.4519706747363488
2022-11-18 09:03:52.410325,10.2.0.4,Windows,2.9626116175822643
2022-11-18 11:17:41.775784,10.2.0.4,Windows,2.899549989627717
2022-11-18 11:21:06.600996,10.2.0.4,Windows,9.002488620753018
2022-11-18 14:29:22.414125,10.2.0.4,Windows,2.544881952054817
2022-11-18 14:32:46.297545,10.2.0.4,Windows,26.48732526712654
2022-11-18 12:53:33.967259,10.2.0.4,Windows,6.481321664342432
2022-11-18 12:56:58.082570,10.2.0.4,Windows,4.606399417852952
2022-11-18 11:12:05.043264,10.2.0.4,Windows,2.41787084359309
2022-11-18 09:45:15.234108,10.2.0.4,Windows,8.140331725754969
2022-11-18 16:05:11.007016,10.2.0.4,Windows,2.550378787051833
2022-11-18 16:08:34.159089,10.2.0.4,Windows,5.454975487339404
2022-11-18 16:35:37.397808,10.2.0.4,Windows,12.675313203875996
2022-11-18 16:38:40.381061,10.2.0.4,Windows,5.0259719750146505
2022-11-19 05:53:56.593860,10.2.0.4,Windows,2.859042515278018
2022-11-19 05:57:18.969300,10.2.0.4,Windows,1.6664779775700742
2022-11-19 05:47:45.072464,10.2.0.4,Windows,6.377537872369582
2022-11-19 05:51:10.678645,10.2.0.4,Windows,4.37741137283297
2022-11-19 06:10:58.557037,10.2.0.4,Windows,3.7323402387749423
2022-11-19 06:12:14.472551,10.2.0.4,Windows,9.251712042153956
2022-11-19 06:02:43.313717,10.2.0.4,Windows,2.4071455048099235
2022-11-19 06:07:07.026689,10.2.0.4,Windows,3.8421293888531496
2022-11-19 06:09:04.279209,10.2.0.4,Windows,7.631174963697151
2022-11-19 06:14:24.333434,10.2.0.4,Windows,2.6612352688048238
2022-11-19 06:06:04.058509,10.2.0.4,Windows,4.094542498723694
2022-11-19 09:29:53.222443,10.2.0.4,Windows,4.909112889200074
2022-11-19 09:37:29.904420,10.2.0.4,Windows,3.974582257899287
2022-11-19 09:41:41.764292,10.2.0.4,Windows,1.2358546019256011
2022-11-19 09:36:28.107610,10.2.0.4,Windows,4.71263786632495
2022-11-19 09:33:04.462884,10.2.0.4,Windows,2.4628358466978253
2022-11-19 09:38:19.151640,10.2.0.4,Windows,4.144501852881857
2022-11-19 14:59:04.403742,10.2.0.4,Windows,6.61320890822128
2022-11-19 15:02:25.963609,10.2.0.4,Windows,4.998921348853155
2022-11-19 15:04:19.413201,10.2.0.4,Windows,3.1202580749741387
2022-11-19 15:07:42.495011,10.2.0.4,Windows,4.589778419338542
2022-11-19 15:08:33.309223,10.2.0.4,Windows,3.598356513838641
2022-11-19 15:11:56.476577,10.2.0.4,Windows,5.725610151922184
2022-11-19 12:30:37.651807,10.2.0.4,Windows,7.438144291977119
2022-11-19 12:33:07.375074,10.2.0.4,Windows,1.2723380043679178
2022-11-19 12:36:28.523200,10.2.0.4,Windows,8.538822185886776
2022-11-19 16:38:57.892137,10.2.0.4,Windows,2.1250176292221283
2022-11-19 16:43:23.802584,10.2.0.4,Windows,4.054925698993128
2022-11-19 16:45:28.125839,10.2.0.4,Windows,5.650521474191159
2022-11-19 16:48:52.913024,10.2.0.4,Windows,5.36981320787959
2022-11-19 16:52:31.953354,10.2.0.4,Windows,7.80072264008832
2022-11-19 16:56:00.667245,10.2.0.4,Windows,2.6296967492872967
2022-11-19 12:42:42.447537,10.2.0.4,Windows,1.6284300628517712
2022-11-19 12:44:20.745127,10.2.0.4,Windows,2.436081369210227
2022-11-19 09:42:50.794798,10.2.0.4,Windows,3.3464510367856195
2022-11-19 09:47:50.591717,10.2.0.4,Windows,5.0157104717724135
2022-11-19 09:51:12.466414,10.2.0.4,Windows,5.71886284459946
2022-11-19 09:45:26.464582,10.2.0.4,Windows,4.852423679486054
2022-11-20 10:30:20.710901,10.2.0.4,Windows,6.217055467877893
2022-11-20 10:33:45.307245,10.2.0.4,Windows,4.069913526680782
2022-11-20 10:36:27.297669,10.2.0.4,Windows,8.350761243440818
2022-11-20 10:37:12.429212,10.2.0.4,Windows,3.769646875386776
2022-11-20 10:39:10.878627,10.2.0.4,Windows,4.248687672780288
2022-11-20 07:36:21.746417,10.2.0.4,Windows,10.03007790370022
2022-11-20 07:39:44.973523,10.2.0.4,Windows,2.2708873500084685
2022-11-20 02:49:11.727831,10.2.0.4,Windows,3.0588675029357386
2022-11-20 02:52:34.897099,10.2.0.4,Windows,9.854896137864364
2022-11-20 06:00:35.949576,10.2.0.4,Windows,5.610247382525039
2022-11-20 06:04:00.173656,10.2.0.4,Windows,5.132948464811238
2022-11-20 04:24:54.354744,10.2.0.4,Windows,2.262435650392114
2022-11-20 04:28:17.518635,10.2.0.4,Windows,6.465669384010689
2022-11-20 09:12:01.112376,10.2.0.4,Windows,2.273639446793685
2022-11-20 09:15:24.280621,10.2.0.4,Windows,6.322985198347858
2022-11-20 10:44:14.113899,10.2.0.4,Windows,4.711188906873959
2022-11-20 10:40:51.474994,10.2.0.4,Windows,1.853329027946149
2022-11-20 11:32:13.478270,10.2.0.4,Windows,5.996268304918506
2022-11-20 22:27:26.649250,10.2.0.4,Windows,2.6852368126982418
2022-11-20 22:29:39.080739,10.2.0.4,Windows,1.106730186207977
2022-11-20 22:31:51.118206,10.2.0.4,Windows,1.8500703694391885
2022-11-20 22:34:02.092979,10.2.0.4,Windows,3.9566699098337375
2022-11-20 22:36:13.614790,10.2.0.4,Windows,3.885455094301576
2022-11-20 22:38:25.151541,10.2.0.4,Windows,3.8506342758694
2022-11-20 22:40:36.647679,10.2.0.4,Windows,5.664932931399871
2022-11-20 22:42:48.147357,10.2.0.4,Windows,7.38473055742593
2022-11-20 22:44:59.695174,10.2.0.4,Windows,5.965093060284859
2022-11-20 22:47:11.226545,10.2.0.4,Windows,6.1838068548356215
2022-11-20 22:49:22.717319,10.2.0.4,Windows,5.202041771073201
2022-11-20 22:51:34.259237,10.2.0.4,Windows,4.158091122452354
2022-11-20 22:53:45.720876,10.2.0.4,Windows,6.686480499992953
2022-11-20 22:55:57.172471,10.2.0.4,Windows,5.123507357492699
2022-11-20 22:58:08.725764,10.2.0.4,Windows,6.226804373394357
2022-11-20 23:00:20.294114,10.2.0.4,Windows,5.801003079356831
2022-11-20 23:02:31.884348,10.2.0.4,Windows,5.3864261558578965
2022-11-20 23:04:43.321003,10.2.0.4,Windows,3.5016639538008514
2022-11-20 23:06:54.852718,10.2.0.4,Windows,2.1287792816424123
2022-11-20 23:09:06.299260,10.2.0.4,Windows,5.880279485398396
2022-11-20 23:11:17.844912,10.2.0.4,Windows,4.49941776991791
2022-11-20 23:13:29.430079,10.2.0.4,Windows,1.0773548011496714
2022-11-20 23:15:40.994563,10.2.0.4,Windows,6.861165368170308
2022-11-20 23:17:52.477230,10.2.0.4,Windows,5.157120114559465
2022-11-20 23:20:03.913587,10.2.0.4,Windows,4.238445553190342
2022-11-20 23:22:15.304288,10.2.0.4,Windows,7.417054607331372
2022-11-20 23:24:26.894003,10.2.0.4,Windows,6.816704584830829
2022-11-20 23:26:38.384719,10.2.0.4,Windows,4.899592127665842
2022-11-20 23:28:49.939815,10.2.0.4,Windows,2.8881977635286464
2022-11-20 23:31:01.439127,10.2.0.4,Windows,7.736295943938801
2022-11-20 23:33:12.963637,10.2.0.4,Windows,4.198534419391093
2022-11-20 23:35:24.587435,10.2.0.4,Windows,2.274068914282992
2022-11-20 23:37:36.276761,10.2.0.4,Windows,2.03658430111412
2022-11-20 23:39:47.908573,10.2.0.4,Windows,5.210397938213194
2022-11-20 23:41:59.442347,10.2.0.4,Windows,5.639819937521187
2022-11-20 23:44:10.987583,10.2.0.4,Windows,2.931501067097864
2022-11-20 23:46:22.524090,10.2.0.4,Windows,6.625083626711517
2022-11-20 23:48:34.093629,10.2.0.4,Windows,5.319903271720355
2022-11-20 23:50:45.723866,10.2.0.4,Windows,3.276734268590828
2022-11-20 23:52:57.201805,10.2.0.4,Windows,3.210055839891651
2022-11-20 23:55:08.749866,10.2.0.4,Windows,6.725350446507614
2022-11-20 23:57:20.338225,10.2.0.4,Windows,4.483209162704258
2022-11-20 23:59:31.804483,10.2.0.4,Windows,1.6108840665368662
2022-11-21 00:01:43.325056,10.2.0.4,Windows,6.219077495958203
2022-11-21 00:03:54.786267,10.2.0.4,Windows,27.87962412755464
2022-11-21 00:06:06.384466,10.2.0.4,Windows,3.4685870038423325
2022-11-21 00:08:17.902083,10.2.0.4,Windows,4.200050213896303
2022-11-21 00:10:29.358079,10.2.0.4,Windows,6.191870561291335
2022-11-21 00:12:40.969794,10.2.0.4,Windows,4.0347455955560525
2022-11-21 00:14:52.518639,10.2.0.4,Windows,1.4978158884612265
2022-11-21 00:17:04.097455,10.2.0.4,Windows,7.3951171052941085
2022-11-21 00:19:15.713822,10.2.0.4,Windows,3.358676234444028
2022-11-21 00:21:27.253266,10.2.0.4,Windows,5.564356194793005
2022-11-21 00:23:38.730867,10.2.0.4,Windows,4.167990211501693
2022-11-21 00:25:50.265473,10.2.0.4,Windows,7.651423889176886
2022-11-21 00:28:01.801701,10.2.0.4,Windows,3.629427865591697
2022-11-21 00:30:13.378072,10.2.0.4,Windows,1.716558838706303
2022-11-21 00:32:25.008313,10.2.0.4,Windows,5.359117601454108
2022-11-21 00:34:36.494813,10.2.0.4,Windows,3.409589035377894
